what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679267893
activated,view,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit.ResultView",1300679272229
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679272476
activated,view,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit.ResultView",1300679274548
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679283275
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679283283
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679283429
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679294637
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679304297
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679318277
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300679320045
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679324549
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679342747
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679343190
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679343283
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300679347275
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300679348274
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300679354111
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300679368898
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679370311
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679373897
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1300679383616
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679390281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679395364
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679397526
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679400580
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679446649
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679450908
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300679451829
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679452363
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679456169
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679458245
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679461497
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679466746
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679468926
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679480072
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300679484888
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679486861
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679495303
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300679496474
activated,view,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit.ResultView",1300679500456
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679500821
activated,view,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit.ResultView",1300679501715
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679501933
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679503433
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679509179
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679515285
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679518343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679531716
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679605033
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679606913
activated,view,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit.ResultView",1300679611883
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679622475
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679623690
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679626791
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679642092
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679651481
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679658494
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679659047
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679666949
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679672661
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679683006
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679683010
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679683097
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679708238
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679714193
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679724919
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300679732180
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679733161
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1300679753845
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300679754334
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300679754952
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300679757791
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300679758176
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300679762209
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300679762343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300679763527
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300679764559
activated,view,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit.ResultView",1300679770872
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300679774123
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300680369514
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300680381951
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300681928967
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300681934667
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300681943302
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300681952235
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300681957429
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300681967058
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300681969410
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300681970769
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1300681977970
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1300681978002
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300681979681
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300681985475
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300681993918
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682000640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682000646
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682000751
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682145335
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682148407
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1300682165863
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682166653
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682242960
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682244304
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682263998
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682267091
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682268493
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682279377
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682286882
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682319162
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300682319187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682326409
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682367429
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682372775
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682391997
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682393812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682401574
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682405598
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682405700
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300682418579
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300682419425
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682419696
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682419788
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300682422555
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682424942
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682424942
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682426108
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682426108
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300682433446
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682440426
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300682448611
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682450990
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300682457362
activated,view,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit.ResultView",1300682465257
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682491924
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682496569
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682517084
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300682518856
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300682521896
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682522392
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300682529901
